"TIME","GEO","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2010","FRK","Females","Y63","Year","25.4",""
"2010","FRK","Females","Y64","Year","24.5",""
"2010","FRK","Females","Y65","Year","23.6",""
"2010","FRK1","Total","Y25","Year","56.9",""
"2010","FRK1","Total","Y26","Year","55.9",""
"2010","FRK1","Total","Y27","Year","54.9",""
"2010","FRK1","Total","Y28","Year","54.0",""
"2010","FRK1","Total","Y29","Year","53.0",""
"2010","FRK1","Total","Y30","Year","52.0",""
"2010","FRK1","Total","Y31","Year","51.0",""
"2010","FRK1","Total","Y32","Year","50.1",""
"2010","FRK1","Total","Y33","Year","49.1",""
"2010","FRK1","Total","Y34","Year","48.2",""
"2010","FRK1","Total","Y35","Year","47.2",""
"2010","FRK1","Total","Y36","Year","46.2",""
"2010","FRK1","Total","Y37","Year","45.3",""
"2010","FRK1","Total","Y38","Year","44.3",""
"2010","FRK1","Total","Y39","Year","43.4",""
"2010","FRK1","Total","Y40","Year","42.4",""
"2010","FRK1","Total","Y41","Year","41.5",""
"2010","FRK1","Total","Y42","Year","40.5",""
"2010","FRK1","Total","Y43","Year","39.6",""
"2010","FRK1","Total","Y44","Year","38.6",""
"2010","FRK1","Total","Y45","Year","37.7",""
"2010","FRK1","Total","Y46","Year","36.8",""
"2010","FRK1","Total","Y47","Year","35.9",""
"2010","FRK1","Total","Y48","Year","35.0",""
"2010","FRK1","Total","Y49","Year","34.1",""
"2010","FRK1","Total","Y50","Year","33.2",""
"2010","FRK1","Total","Y51","Year","32.4",""
"2010","FRK1","Total","Y52","Year","31.5",""
"2010","FRK1","Total","Y53","Year","30.7",""
"2010","FRK1","Total","Y54","Year","29.8",""
"2010","FRK1","Total","Y55","Year","28.9",""
"2010","FRK1","Total","Y56","Year","28.1",""
"2010","FRK1","Total","Y57","Year","27.2",""
"2010","FRK1","Total","Y58","Year","26.4",""
"2010","FRK1","Total","Y59","Year","25.6",""
"2010","FRK1","Total","Y60","Year","24.8",""
"2010","FRK1","Total","Y61","Year","24.0",""
"2010","FRK1","Total","Y62","Year","23.2",""
"2010","FRK1","Total","Y63","Year","22.4",""
"2010","FRK1","Total","Y64","Year","21.6",""
"2010","FRK1","Total","Y65","Year","20.8",""
"2010","FRK1","Males","Y25","Year","53.2",""
"2010","FRK1","Males","Y26","Year","52.3",""
"2010","FRK1","Males","Y27","Year","51.3",""
"2010","FRK1","Males","Y28","Year","50.4",""
"2010","FRK1","Males","Y29","Year","49.4",""
"2010","FRK1","Males","Y30","Year","48.5",""
"2010","FRK1","Males","Y31","Year","47.5",""
"2010","FRK1","Males","Y32","Year","46.6",""
"2010","FRK1","Males","Y33","Year","45.6",""
"2010","FRK1","Males","Y34","Year","44.7",""
"2010","FRK1","Males","Y35","Year","43.7",""
"2010","FRK1","Males","Y36","Year","42.7",""
"2010","FRK1","Males","Y37","Year","41.8",""
"2010","FRK1","Males","Y38","Year","40.9",""
"2010","FRK1","Males","Y39","Year","39.9",""
"2010","FRK1","Males","Y40","Year","39.0",""
"2010","FRK1","Males","Y41","Year","38.1",""
"2010","FRK1","Males","Y42","Year","37.1",""
"2010","FRK1","Males","Y43","Year","36.2",""
"2010","FRK1","Males","Y44","Year","35.3",""
"2010","FRK1","Males","Y45","Year","34.4",""
"2010","FRK1","Males","Y46","Year","33.5",""
"2010","FRK1","Males","Y47","Year","32.6",""
"2010","FRK1","Males","Y48","Year","31.7",""
"2010","FRK1","Males","Y49","Year","30.9",""
"2010","FRK1","Males","Y50","Year","30.0",""
"2010","FRK1","Males","Y51","Year","29.2",""
"2010","FRK1","Males","Y52","Year","28.4",""
"2010","FRK1","Males","Y53","Year","27.6",""
"2010","FRK1","Males","Y54","Year","26.7",""
"2010","FRK1","Males","Y55","Year","25.9",""
"2010","FRK1","Males","Y56","Year","25.1",""
"2010","FRK1","Males","Y57","Year","24.3",""
"2010","FRK1","Males","Y58","Year","23.6",""
"2010","FRK1","Males","Y59","Year","22.8",""
"2010","FRK1","Males","Y60","Year","22.0",""
"2010","FRK1","Males","Y61","Year","21.2",""
"2010","FRK1","Males","Y62","Year","20.5",""
"2010","FRK1","Males","Y63","Year","19.8",""
"2010","FRK1","Males","Y64","Year","19.0",""
"2010","FRK1","Males","Y65","Year","18.3",""
"2010","FRK1","Females","Y25","Year","60.4",""
"2010","FRK1","Females","Y26","Year","59.4",""
"2010","FRK1","Females","Y27","Year","58.5",""
"2010","FRK1","Females","Y28","Year","57.5",""
"2010","FRK1","Females","Y29","Year","56.5",""
"2010","FRK1","Females","Y30","Year","55.5",""
"2010","FRK1","Females","Y31","Year","54.5",""
"2010","FRK1","Females","Y32","Year","53.6",""
"2010","FRK1","Females","Y33","Year","52.6",""
"2010","FRK1","Females","Y34","Year","51.6",""
"2010","FRK1","Females","Y35","Year","50.6",""
"2010","FRK1","Females","Y36","Year","49.6",""
"2010","FRK1","Females","Y37","Year","48.7",""
"2010","FRK1","Females","Y38","Year","47.7",""
"2010","FRK1","Females","Y39","Year","46.7",""
"2010","FRK1","Females","Y40","Year","45.7",""
"2010","FRK1","Females","Y41","Year","44.8",""
"2010","FRK1","Females","Y42","Year","43.8",""
"2010","FRK1","Females","Y43","Year","42.9",""
"2010","FRK1","Females","Y44","Year","41.9",""
"2010","FRK1","Females","Y45","Year","41.0",""
"2010","FRK1","Females","Y46","Year","40.0",""
"2010","FRK1","Females","Y47","Year","39.1",""
"2010","FRK1","Females","Y48","Year","38.2",""
"2010","FRK1","Females","Y49","Year","37.2",""
"2010","FRK1","Females","Y50","Year","36.3",""
"2010","FRK1","Females","Y51","Year","35.4",""
"2010","FRK1","Females","Y52","Year","34.5",""
"2010","FRK1","Females","Y53","Year","33.6",""
"2010","FRK1","Females","Y54","Year","32.7",""
"2010","FRK1","Females","Y55","Year","31.8",""
"2010","FRK1","Females","Y56","Year","30.8",""
"2010","FRK1","Females","Y57","Year","29.9",""
"2010","FRK1","Females","Y58","Year","29.0",""
"2010","FRK1","Females","Y59","Year","28.1",""
"2010","FRK1","Females","Y60","Year","27.3",""
"2010","FRK1","Females","Y61","Year","26.4",""
"2010","FRK1","Females","Y62","Year","25.5",""
"2010","FRK1","Females","Y63","Year","24.7",""
"2010","FRK1","Females","Y64","Year","23.8",""
"2010","FRK1","Females","Y65","Year","22.9",""
"2010","FRK2","Total","Y25","Year","58.5",""
"2010","FRK2","Total","Y26","Year","57.6",""
"2010","FRK2","Total","Y27","Year","56.6",""
"2010","FRK2","Total","Y28","Year","55.6",""
"2010","FRK2","Total","Y29","Year","54.7",""
"2010","FRK2","Total","Y30","Year","53.7",""
"2010","FRK2","Total","Y31","Year","52.7",""
"2010","FRK2","Total","Y32","Year","51.7",""
"2010","FRK2","Total","Y33","Year","50.8",""
"2010","FRK2","Total","Y34","Year","49.8",""
"2010","FRK2","Total","Y35","Year","48.8",""
"2010","FRK2","Total","Y36","Year","47.8",""
"2010","FRK2","Total","Y37","Year","46.9",""
"2010","FRK2","Total","Y38","Year","45.9",""
"2010","FRK2","Total","Y39","Year","45.0",""
"2010","FRK2","Total","Y40","Year","44.0",""
"2010","FRK2","Total","Y41","Year","43.0",""
"2010","FRK2","Total","Y42","Year","42.1",""
"2010","FRK2","Total","Y43","Year","41.1",""
"2010","FRK2","Total","Y44","Year","40.2",""
"2010","FRK2","Total","Y45","Year","39.3",""
"2010","FRK2","Total","Y46","Year","38.3",""
"2010","FRK2","Total","Y47","Year","37.4",""
"2010","FRK2","Total","Y48","Year","36.5",""
"2010","FRK2","Total","Y49","Year","35.6",""
"2010","FRK2","Total","Y50","Year","34.6",""
"2010","FRK2","Total","Y51","Year","33.7",""
"2010","FRK2","Total","Y52","Year","32.8",""
"2010","FRK2","Total","Y53","Year","32.0",""
"2010","FRK2","Total","Y54","Year","31.1",""
"2010","FRK2","Total","Y55","Year","30.2",""
"2010","FRK2","Total","Y56","Year","29.4",""
"2010","FRK2","Total","Y57","Year","28.5",""
"2010","FRK2","Total","Y58","Year","27.7",""
"2010","FRK2","Total","Y59","Year","26.8",""
"2010","FRK2","Total","Y60","Year","26.0",""
"2010","FRK2","Total","Y61","Year","25.1",""
"2010","FRK2","Total","Y62","Year","24.3",""
"2010","FRK2","Total","Y63","Year","23.5",""
"2010","FRK2","Total","Y64","Year","22.7",""
"2010","FRK2","Total","Y65","Year","21.8",""
"2010","FRK2","Males","Y25","Year","55.3",""
"2010","FRK2","Males","Y26","Year","54.3",""
"2010","FRK2","Males","Y27","Year","53.4",""
"2010","FRK2","Males","Y28","Year","52.4",""
"2010","FRK2","Males","Y29","Year","51.4",""
"2010","FRK2","Males","Y30","Year","50.5",""
"2010","FRK2","Males","Y31","Year","49.5",""
"2010","FRK2","Males","Y32","Year","48.5",""
"2010","FRK2","Males","Y33","Year","47.6",""
"2010","FRK2","Males","Y34","Year","46.6",""
"2010","FRK2","Males","Y35","Year","45.6",""
"2010","FRK2","Males","Y36","Year","44.7",""
"2010","FRK2","Males","Y37","Year","43.7",""
"2010","FRK2","Males","Y38","Year","42.8",""
"2010","FRK2","Males","Y39","Year","41.8",""
"2010","FRK2","Males","Y40","Year","40.9",""
"2010","FRK2","Males","Y41","Year","39.9",""
"2010","FRK2","Males","Y42","Year","39.0",""
"2010","FRK2","Males","Y43","Year","38.1",""
"2010","FRK2","Males","Y44","Year","37.1",""
"2010","FRK2","Males","Y45","Year","36.2",""
"2010","FRK2","Males","Y46","Year","35.3",""
"2010","FRK2","Males","Y47","Year","34.4",""
"2010","FRK2","Males","Y48","Year","33.5",""
"2010","FRK2","Males","Y49","Year","32.6",""
"2010","FRK2","Males","Y50","Year","31.7",""
"2010","FRK2","Males","Y51","Year","30.8",""
"2010","FRK2","Males","Y52","Year","29.9",""
"2010","FRK2","Males","Y53","Year","29.1",""
"2010","FRK2","Males","Y54","Year","28.2",""
"2010","FRK2","Males","Y55","Year","27.4",""
"2010","FRK2","Males","Y56","Year","26.6",""
"2010","FRK2","Males","Y57","Year","25.8",""
"2010","FRK2","Males","Y58","Year","25.0",""
"2010","FRK2","Males","Y59","Year","24.1",""
"2010","FRK2","Males","Y60","Year","23.3",""
"2010","FRK2","Males","Y61","Year","22.6",""
"2010","FRK2","Males","Y62","Year","21.8",""
"2010","FRK2","Males","Y63","Year","21.0",""
"2010","FRK2","Males","Y64","Year","20.2",""
"2010","FRK2","Males","Y65","Year","19.4",""
"2010","FRK2","Females","Y25","Year","61.6",""
"2010","FRK2","Females","Y26","Year","60.6",""
"2010","FRK2","Females","Y27","Year","59.6",""
"2010","FRK2","Females","Y28","Year","58.7",""
"2010","FRK2","Females","Y29","Year","57.7",""
"2010","FRK2","Females","Y30","Year","56.7",""
"2010","FRK2","Females","Y31","Year","55.7",""
"2010","FRK2","Females","Y32","Year","54.7",""
"2010","FRK2","Females","Y33","Year","53.7",""
"2010","FRK2","Females","Y34","Year","52.8",""
"2010","FRK2","Females","Y35","Year","51.8",""
"2010","FRK2","Females","Y36","Year","50.8",""
"2010","FRK2","Females","Y37","Year","49.8",""
"2010","FRK2","Females","Y38","Year","48.8",""
"2010","FRK2","Females","Y39","Year","47.9",""
"2010","FRK2","Females","Y40","Year","46.9",""
"2010","FRK2","Females","Y41","Year","45.9",""
"2010","FRK2","Females","Y42","Year","45.0",""
"2010","FRK2","Females","Y43","Year","44.0",""
"2010","FRK2","Females","Y44","Year","43.0",""
"2010","FRK2","Females","Y45","Year","42.1",""
"2010","FRK2","Females","Y46","Year","41.1",""
"2010","FRK2","Females","Y47","Year","40.2",""
"2010","FRK2","Females","Y48","Year","39.2",""
"2010","FRK2","Females","Y49","Year","38.3",""
"2010","FRK2","Females","Y50","Year","37.4",""
"2010","FRK2","Females","Y51","Year","36.4",""
"2010","FRK2","Females","Y52","Year","35.5",""
"2010","FRK2","Females","Y53","Year","34.6",""
"2010","FRK2","Females","Y54","Year","33.7",""
"2010","FRK2","Females","Y55","Year","32.8",""
"2010","FRK2","Females","Y56","Year","31.8",""
"2010","FRK2","Females","Y57","Year","30.9",""
"2010","FRK2","Females","Y58","Year","30.0",""
"2010","FRK2","Females","Y59","Year","29.1",""
"2010","FRK2","Females","Y60","Year","28.2",""
"2010","FRK2","Females","Y61","Year","27.4",""
"2010","FRK2","Females","Y62","Year","26.5",""
"2010","FRK2","Females","Y63","Year","25.6",""
"2010","FRK2","Females","Y64","Year","24.7",""
"2010","FRK2","Females","Y65","Year","23.9",""
"2010","FRL","Total","Y25","Year","58.1",""
"2010","FRL","Total","Y26","Year","57.1",""
"2010","FRL","Total","Y27","Year","56.2",""
"2010","FRL","Total","Y28","Year","55.2",""
"2010","FRL","Total","Y29","Year","54.2",""
"2010","FRL","Total","Y30","Year","53.3",""
"2010","FRL","Total","Y31","Year","52.3",""
"2010","FRL","Total","Y32","Year","51.3",""
"2010","FRL","Total","Y33","Year","50.4",""
"2010","FRL","Total","Y34","Year","49.4",""
"2010","FRL","Total","Y35","Year","48.4",""
"2010","FRL","Total","Y36","Year","47.5",""
"2010","FRL","Total","Y37","Year","46.5",""
"2010","FRL","Total","Y38","Year","45.6",""
"2010","FRL","Total","Y39","Year","44.6",""
"2010","FRL","Total","Y40","Year","43.7",""
"2010","FRL","Total","Y41","Year","42.7",""
"2010","FRL","Total","Y42","Year","41.8",""
"2010","FRL","Total","Y43","Year","40.9",""
"2010","FRL","Total","Y44","Year","40.0",""
"2010","FRL","Total","Y45","Year","39.1",""
"2010","FRL","Total","Y46","Year","38.1",""
"2010","FRL","Total","Y47","Year","37.2",""
"2010","FRL","Total","Y48","Year","36.3",""
"2010","FRL","Total","Y49","Year","35.4",""
"2010","FRL","Total","Y50","Year","34.5",""
"2010","FRL","Total","Y51","Year","33.6",""
"2010","FRL","Total","Y52","Year","32.7",""
"2010","FRL","Total","Y53","Year","31.8",""
"2010","FRL","Total","Y54","Year","31.0",""
"2010","FRL","Total","Y55","Year","30.1",""
"2010","FRL","Total","Y56","Year","29.3",""
"2010","FRL","Total","Y57","Year","28.4",""
"2010","FRL","Total","Y58","Year","27.6",""
"2010","FRL","Total","Y59","Year","26.7",""
"2010","FRL","Total","Y60","Year","25.9",""
"2010","FRL","Total","Y61","Year","25.1",""
"2010","FRL","Total","Y62","Year","24.2",""
"2010","FRL","Total","Y63","Year","23.4",""
"2010","FRL","Total","Y64","Year","22.6",""
"2010","FRL","Total","Y65","Year","21.8",""
"2010","FRL","Males","Y25","Year","54.7",""
"2010","FRL","Males","Y26","Year","53.8",""
"2010","FRL","Males","Y27","Year","52.8",""
"2010","FRL","Males","Y28","Year","51.9",""
"2010","FRL","Males","Y29","Year","50.9",""
"2010","FRL","Males","Y30","Year","49.9",""
"2010","FRL","Males","Y31","Year","49.0",""
"2010","FRL","Males","Y32","Year","48.0",""
"2010","FRL","Males","Y33","Year","47.1",""
"2010","FRL","Males","Y34","Year","46.1",""
"2010","FRL","Males","Y35","Year","45.2",""
"2010","FRL","Males","Y36","Year","44.2",""
"2010","FRL","Males","Y37","Year","43.3",""
"2010","FRL","Males","Y38","Year","42.3",""
"2010","FRL","Males","Y39","Year","41.4",""
"2010","FRL","Males","Y40","Year","40.5",""
"2010","FRL","Males","Y41","Year","39.5",""
"2010","FRL","Males","Y42","Year","38.6",""
"2010","FRL","Males","Y43","Year","37.7",""
"2010","FRL","Males","Y44","Year","36.8",""
"2010","FRL","Males","Y45","Year","35.9",""
"2010","FRL","Males","Y46","Year","35.0",""
"2010","FRL","Males","Y47","Year","34.1",""
"2010","FRL","Males","Y48","Year","33.2",""
"2010","FRL","Males","Y49","Year","32.4",""
"2010","FRL","Males","Y50","Year","31.5",""
"2010","FRL","Males","Y51","Year","30.6",""
"2010","FRL","Males","Y52","Year","29.8",""
"2010","FRL","Males","Y53","Year","28.9",""
"2010","FRL","Males","Y54","Year","28.1",""
"2010","FRL","Males","Y55","Year","27.2",""
"2010","FRL","Males","Y56","Year","26.4",""
"2010","FRL","Males","Y57","Year","25.6",""
"2010","FRL","Males","Y58","Year","24.8",""
"2010","FRL","Males","Y59","Year","24.0",""
"2010","FRL","Males","Y60","Year","23.2",""
"2010","FRL","Males","Y61","Year","22.5",""
"2010","FRL","Males","Y62","Year","21.7",""
"2010","FRL","Males","Y63","Year","20.9",""
"2010","FRL","Males","Y64","Year","20.2",""
"2010","FRL","Males","Y65","Year","19.4",""
"2010","FRL","Females","Y25","Year","61.3",""
"2010","FRL","Females","Y26","Year","60.3",""
"2010","FRL","Females","Y27","Year","59.3",""
"2010","FRL","Females","Y28","Year","58.3",""
"2010","FRL","Females","Y29","Year","57.3",""
"2010","FRL","Females","Y30","Year","56.4",""
"2010","FRL","Females","Y31","Year","55.4",""
"2010","FRL","Females","Y32","Year","54.4",""
"2010","FRL","Females","Y33","Year","53.4",""
"2010","FRL","Females","Y34","Year","52.5",""
"2010","FRL","Females","Y35","Year","51.5",""
"2010","FRL","Females","Y36","Year","50.5",""
"2010","FRL","Females","Y37","Year","49.5",""
"2010","FRL","Females","Y38","Year","48.6",""
"2010","FRL","Females","Y39","Year","47.6",""
"2010","FRL","Females","Y40","Year","46.7",""
"2010","FRL","Females","Y41","Year","45.7",""
"2010","FRL","Females","Y42","Year","44.8",""
"2010","FRL","Females","Y43","Year","43.8",""
"2010","FRL","Females","Y44","Year","42.9",""
"2010","FRL","Females","Y45","Year","41.9",""
"2010","FRL","Females","Y46","Year","41.0",""
"2010","FRL","Females","Y47","Year","40.0",""
"2010","FRL","Females","Y48","Year","39.1",""
"2010","FRL","Females","Y49","Year","38.2",""
"2010","FRL","Females","Y50","Year","37.2",""
"2010","FRL","Females","Y51","Year","36.3",""
"2010","FRL","Females","Y52","Year","35.4",""
"2010","FRL","Females","Y53","Year","34.5",""
"2010","FRL","Females","Y54","Year","33.6",""
"2010","FRL","Females","Y55","Year","32.7",""
"2010","FRL","Females","Y56","Year","31.8",""
"2010","FRL","Females","Y57","Year","30.9",""
"2010","FRL","Females","Y58","Year","30.0",""
"2010","FRL","Females","Y59","Year","29.1",""
"2010","FRL","Females","Y60","Year","28.2",""
"2010","FRL","Females","Y61","Year","27.3",""
"2010","FRL","Females","Y62","Year","26.4",""
"2010","FRL","Females","Y63","Year","25.6",""
"2010","FRL","Females","Y64","Year","24.7",""
"2010","FRL","Females","Y65","Year","23.8",""
"2010","FRL0","Total","Y25","Year","58.1",""
"2010","FRL0","Total","Y26","Year","57.1",""
"2010","FRL0","Total","Y27","Year","56.2",""
"2010","FRL0","Total","Y28","Year","55.2",""
"2010","FRL0","Total","Y29","Year","54.2",""
"2010","FRL0","Total","Y30","Year","53.3",""
"2010","FRL0","Total","Y31","Year","52.3",""
"2010","FRL0","Total","Y32","Year","51.3",""
"2010","FRL0","Total","Y33","Year","50.4",""
"2010","FRL0","Total","Y34","Year","49.4",""
"2010","FRL0","Total","Y35","Year","48.4",""
"2010","FRL0","Total","Y36","Year","47.5",""
"2010","FRL0","Total","Y37","Year","46.5",""
"2010","FRL0","Total","Y38","Year","45.6",""
"2010","FRL0","Total","Y39","Year","44.6",""
"2010","FRL0","Total","Y40","Year","43.7",""
"2010","FRL0","Total","Y41","Year","42.7",""
"2010","FRL0","Total","Y42","Year","41.8",""
"2010","FRL0","Total","Y43","Year","40.9",""
"2010","FRL0","Total","Y44","Year","40.0",""
"2010","FRL0","Total","Y45","Year","39.1",""
"2010","FRL0","Total","Y46","Year","38.1",""
"2010","FRL0","Total","Y47","Year","37.2",""
"2010","FRL0","Total","Y48","Year","36.3",""
"2010","FRL0","Total","Y49","Year","35.4",""
"2010","FRL0","Total","Y50","Year","34.5",""
"2010","FRL0","Total","Y51","Year","33.6",""
"2010","FRL0","Total","Y52","Year","32.7",""
"2010","FRL0","Total","Y53","Year","31.8",""
"2010","FRL0","Total","Y54","Year","31.0",""
"2010","FRL0","Total","Y55","Year","30.1",""
"2010","FRL0","Total","Y56","Year","29.3",""
"2010","FRL0","Total","Y57","Year","28.4",""
"2010","FRL0","Total","Y58","Year","27.6",""
"2010","FRL0","Total","Y59","Year","26.7",""
"2010","FRL0","Total","Y60","Year","25.9",""
"2010","FRL0","Total","Y61","Year","25.1",""
"2010","FRL0","Total","Y62","Year","24.2",""
"2010","FRL0","Total","Y63","Year","23.4",""
"2010","FRL0","Total","Y64","Year","22.6",""
"2010","FRL0","Total","Y65","Year","21.8",""
"2010","FRL0","Males","Y25","Year","54.7",""
"2010","FRL0","Males","Y26","Year","53.8",""
"2010","FRL0","Males","Y27","Year","52.8",""
"2010","FRL0","Males","Y28","Year","51.9",""
"2010","FRL0","Males","Y29","Year","50.9",""
"2010","FRL0","Males","Y30","Year","49.9",""
"2010","FRL0","Males","Y31","Year","49.0",""
"2010","FRL0","Males","Y32","Year","48.0",""
"2010","FRL0","Males","Y33","Year","47.1",""
"2010","FRL0","Males","Y34","Year","46.1",""
"2010","FRL0","Males","Y35","Year","45.2",""
"2010","FRL0","Males","Y36","Year","44.2",""
"2010","FRL0","Males","Y37","Year","43.3",""
"2010","FRL0","Males","Y38","Year","42.3",""
"2010","FRL0","Males","Y39","Year","41.4",""
"2010","FRL0","Males","Y40","Year","40.5",""
"2010","FRL0","Males","Y41","Year","39.5",""
"2010","FRL0","Males","Y42","Year","38.6",""
"2010","FRL0","Males","Y43","Year","37.7",""
"2010","FRL0","Males","Y44","Year","36.8",""
"2010","FRL0","Males","Y45","Year","35.9",""
"2010","FRL0","Males","Y46","Year","35.0",""
"2010","FRL0","Males","Y47","Year","34.1",""
"2010","FRL0","Males","Y48","Year","33.2",""
"2010","FRL0","Males","Y49","Year","32.4",""
"2010","FRL0","Males","Y50","Year","31.5",""
"2010","FRL0","Males","Y51","Year","30.6",""
"2010","FRL0","Males","Y52","Year","29.8",""
